"REF_DATE","GEO","DGUID","Sex","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1988","Alberta","","Males","Percentage of total police officers","Percentage","242","units ","0","v19457958","10.2.2","94.9","","","","1"
"1988","Alberta","","Females","Total number of police officers","Number","223","units ","0","v19457959","10.3.1","216","","","","0"
"1988","Alberta","","Females","Percentage of total police officers","Percentage","242","units ","0","v19457960","10.3.2","5.1","","","","1"
"1988","British Columbia","","Both sexes","Total number of police officers","Number","223","units ","0","v19457961","11.1.1","5628","","","","0"
"1988","British Columbia","","Both sexes","Percentage of total police officers","Percentage","242","units ","0","v19457962","11.1.2","100","","","","0"
"1988","British Columbia","","Males","Total number of police officers","Number","223","units ","0","v19457963","11.2.1","5259","","","","0"
"1988","British Columbia","","Males","Percentage of total police officers","Percentage","242","units ","0","v19457964","11.2.2","93.4","","","","1"
"1988","British Columbia","","Females","Total number of police officers","Number","223","units ","0","v19457965","11.3.1","369","","","","0"
"1988","British Columbia","","Females","Percentage of total police officers","Percentage","242","units ","0","v19457966","11.3.2","6.6","","","","1"
"1988","Yukon","","Both sexes","Total number of police officers","Number","223","units ","0","v19457967","12.1.1","101","","","","0"
"1988","Yukon","","Both sexes","Percentage of total police officers","Percentage","242","units ","0","v19457968","12.1.2","100","","","","0"
"1988","Yukon","","Males","Total number of police officers","Number","223","units ","0","v19457969","12.2.1","96","","","","0"
"1988","Yukon","","Males","Percentage of total police officers","Percentage","242","units ","0","v19457970","12.2.2","95.0","","","","1"
"1988","Yukon","","Females","Total number of police officers","Number","223","units ","0","v19457971","12.3.1","5","","","","0"
"1988","Yukon","","Females","Percentage of total police officers","Percentage","242","units ","0","v19457972","12.3.2","5.0","","","","1"
"1988","Northwest Territories including Nunavut","","Both sexes","Total number of police officers","Number","223","units ","0","v19457979","13.1.1","204","","","t","0"
"1988","Northwest Territories including Nunavut","","Both sexes","Percentage of total police officers","Percentage","242","units ","0","v19457980","13.1.2","100","","","t","0"
"1988","Northwest Territories including Nunavut","","Males","Total number of police officers","Number","223","units ","0","v19457981","13.2.1","195","","","t","0"
"1988","Northwest Territories including Nunavut","","Males","Percentage of total police officers","Percentage","242","units ","0","v19457982","13.2.2","95.6","","","t","1"
"1988","Northwest Territories including Nunavut","","Females","Total number of police officers","Number","223","units ","0","v19457983","13.3.1","9","","","t","0"
"1988","Northwest Territories including Nunavut","","Females","Percentage of total police officers","Percentage","242","units ","0","v19457984","13.3.2","4.4","","","t","1"
"1988","Royal Canadian Mounted Police (RCMP) Headquarters and Training Academy","","Both sexes","Total number of police officers","Number","223","units ","0","v19457991","16.1.1","1644","","","","0"
"1988","Royal Canadian Mounted Police (RCMP) Headquarters and Training Academy","","Both sexes","Percentage of total police officers","Percentage","242","units ","0","v19457992","16.1.2","100","","","","0"
"1988","Royal Canadian Mounted Police (RCMP) Headquarters and Training Academy","","Males","Total number of police officers","Number","223","units ","0","v19457993","16.2.1","1557","","","","0"
"1988","Royal Canadian Mounted Police (RCMP) Headquarters and Training Academy","","Males","Percentage of total police officers","Percentage","242","units ","0","v19457994","16.2.2","94.7","","","","1"
"1988","Royal Canadian Mounted Police (RCMP) Headquarters and Training Academy","","Females","Total number of police officers","Number","223","units ","0","v19457995","16.3.1","87","","","","0"
"1988","Royal Canadian Mounted Police (RCMP) Headquarters and Training Academy","","Females","Percentage of total police officers","Percentage","242","units ","0","v19457996","16.3.2","5.3","","","","1"
"1989","Canada","","Both sexes","Total number of police officers","Number","223","units ","0","v19457901","1.1.1","54211","","","","0"
"1989","Canada","","Both sexes","Percentage of total police officers","Percentage","242","units ","0","v19457902","1.1.2","100","","","","0"
"1989","Canada","","Males","Total number of police officers","Number","223","units ","0","v19457903","1.2.1","51068","","","","0"
"1989","Canada","","Males","Percentage of total police officers","Percentage","242","units ","0","v19457904","1.2.2","94.2","","","","1"
"1989","Canada","","Females","Total number of police officers","Number","223","units ","0","v19457905","1.3.1","3143","","","","0"
"1989","Canada","","Females","Percentage of total police officers","Percentage","242","units ","0","v19457906","1.3.2","5.8","","","","1"
"1989","Newfoundland and Labrador","","Both sexes","Total number of police officers","Number","223","units ","0","v19457907","2.1.1","896","","","","0"
"1989","Newfoundland and Labrador","","Both sexes","Percentage of total police officers","Percentage","242","units ","0","v19457908","2.1.2","100","","","","0"
"1989","Newfoundland and Labrador","","Males","Total number of police officers","Number","223","units ","0","v19457909","2.2.1","821","","","","0"
"1989","Newfoundland and Labrador","","Males","Percentage of total police officers","Percentage","242","units ","0","v19457910","2.2.2","91.6","","","","1"
"1989","Newfoundland and Labrador","","Females","Total number of police officers","Number","223","units ","0","v19457911","2.3.1","75","","","","0"
"1989","Newfoundland and Labrador","","Females","Percentage of total police officers","Percentage","242","units ","0","v19457912","2.3.2","8.4","","","","1"
"1989","Prince Edward Island","","Both sexes","Total number of police officers","Number","223","units ","0","v19457913","3.1.1","178","","","","0"
"1989","Prince Edward Island","","Both sexes","Percentage of total police officers","Percentage","242","units ","0","v19457914","3.1.2","100","","","","0"
"1989","Prince Edward Island","","Males","Total number of police officers","Number","223","units ","0","v19457915","3.2.1","166","","","","0"
"1989","Prince Edward Island","","Males","Percentage of total police officers","Percentage","242","units ","0","v19457916","3.2.2","93.3","","","","1"
"1989","Prince Edward Island","","Females","Total number of police officers","Number","223","units ","0","v19457917","3.3.1","12","","","","0"
"1989","Prince Edward Island","","Females","Percentage of total police officers","Percentage","242","units ","0","v19457918","3.3.2","6.7","","","","1"
"1989","Nova Scotia","","Both sexes","Total number of police officers","Number","223","units ","0","v19457919","4.1.1","1492","","","","0"
"1989","Nova Scotia","","Both sexes","Percentage of total police officers","Percentage","242","units ","0","v19457920","4.1.2","100","","","","0"
"1989","Nova Scotia","","Males","Total number of police officers","Number","223","units ","0","v19457921","4.2.1","1434","","","","0"
"1989","Nova Scotia","","Males","Percentage of total police officers","Percentage","242","units ","0","v19457922","4.2.2","96.1","","","","1"
"1989","Nova Scotia","","Females","Total number of police officers","Number","223","units ","0","v19457923","4.3.1","58","","","","0"
"1989","Nova Scotia","","Females","Percentage of total police officers","Percentage","242","units ","0","v19457924","4.3.2","3.9","","","","1"
"1989","New Brunswick","","Both sexes","Total number of police officers","Number","223","units ","0","v19457925","5.1.1","1234","","","","0"
"1989","New Brunswick","","Both sexes","Percentage of total police officers","Percentage","242","units ","0","v19457926","5.1.2","100","","","","0"
"1989","New Brunswick","","Males","Total number of police officers","Number","223","units ","0","v19457927","5.2.1","1174","","","","0"
"1989","New Brunswick","","Males","Percentage of total police officers","Percentage","242","units ","0","v19457928","5.2.2","95.1","","","","1"
"1989","New Brunswick","","Females","Total number of police officers","Number","223","units ","0","v19457929","5.3.1","60","","","","0"
"1989","New Brunswick","","Females","Percentage of total police officers","Percentage","242","units ","0","v19457930","5.3.2","4.9","","","","1"
"1989","Quebec","","Both sexes","Total number of police officers","Number","223","units ","0","v19457931","6.1.1","14316","","","","0"
"1989","Quebec","","Both sexes","Percentage of total police officers","Percentage","242","units ","0","v19457932","6.1.2","100","","","","0"
"1989","Quebec","","Males","Total number of police officers","Number","223","units ","0","v19457933","6.2.1","13670","","","","0"
"1989","Quebec","","Males","Percentage of total police officers","Percentage","242","units ","0","v19457934","6.2.2","95.5","","","","1"
"1989","Quebec","","Females","Total number of police officers","Number","223","units ","0","v19457935","6.3.1","646","","","","0"
"1989","Quebec","","Females","Percentage of total police officers","Percentage","242","units ","0","v19457936","6.3.2","4.5","","","","1"
"1989","Ontario","","Both sexes","Total number of police officers","Number","223","units ","0","v19457937","7.1.1","19897","","","","0"
"1989","Ontario","","Both sexes","Percentage of total police officers","Percentage","242","units ","0","v19457938","7.1.2","100","","","","0"
"1989","Ontario","","Males","Total number of police officers","Number","223","units ","0","v19457939","7.2.1","18677","","","","0"
"1989","Ontario","","Males","Percentage of total police officers","Percentage","242","units ","0","v19457940","7.2.2","93.9","","","","1"
"1989","Ontario","","Females","Total number of police officers","Number","223","units ","0","v19457941","7.3.1","1220","","","","0"
"1989","Ontario","","Females","Percentage of total police officers","Percentage","242","units ","0","v19457942","7.3.2","6.1","","","","1"
"1989","Manitoba","","Both sexes","Total number of police officers","Number","223","units ","0","v19457943","8.1.1","2129","","","","0"
"1989","Manitoba","","Both sexes","Percentage of total police officers","Percentage","242","units ","0","v19457944","8.1.2","100","","","","0"
"1989","Manitoba","","Males","Total number of police officers","Number","223","units ","0","v19457945","8.2.1","1996","","","","0"
"1989","Manitoba","","Males","Percentage of total police officers","Percentage","242","units ","0","v19457946","8.2.2","93.8","","","","1"
"1989","Manitoba","","Females","Total number of police officers","Number","223","units ","0","v19457947","8.3.1","133","","","","0"
"1989","Manitoba","","Females","Percentage of total police officers","Percentage","242","units ","0","v19457948","8.3.2","6.2","","","","1"
"1989","Saskatchewan","","Both sexes","Total number of police officers","Number","223","units ","0","v19457949","9.1.1","1916","","","","0"
"1989","Saskatchewan","","Both sexes","Percentage of total police officers","Percentage","242","units ","0","v19457950","9.1.2","100","","","","0"
"1989","Saskatchewan","","Males","Total number of police officers","Number","223","units ","0","v19457951","9.2.1","1808","","","","0"
"1989","Saskatchewan","","Males","Percentage of total police officers","Percentage","242","units ","0","v19457952","9.2.2","94.4","","","","1"
"1989","Saskatchewan","","Females","Total number of police officers","Number","223","units ","0","v19457953","9.3.1","108","","","","0"
"1989","Saskatchewan","","Females","Percentage of total police officers","Percentage","242","units ","0","v19457954","9.3.2","5.6","","","","1"
"1989","Alberta","","Both sexes","Total number of police officers","Number","223","units ","0","v19457955","10.1.1","4303","","","","0"
"1989","Alberta","","Both sexes","Percentage of total police officers","Percentage","242","units ","0","v19457956","10.1.2","100","","","","0"
"1989","Alberta","","Males","Total number of police officers","Number","223","units ","0","v19457957","10.2.1","4045","","","","0"
